order_id,user_id,product_id,order_date,quantity
O3325,U0477,G0039,2023-05-24,3
O3326,U0457,G0055,2023-03-21,1
O3327,U0922,E0046,2023-06-23,2
O3328,U0498,F0082,2023-06-15,4
O3329,U0369,E0035,2023-06-18,2
O3330,U0927,F0027,2023-12-15,3
O3331,U0220,F0011,2023-07-13,3
O3332,U0786,F0056,2023-09-23,4
O3333,U0094,G0118,2023-12-19,2
O3334,U0960,F0058,2023-10-01,1
O3335,U0231,G0002,2023-02-11,1
O3336,U0524,G0042,2023-07-12,4
O3337,U0166,E0031,2023-01-23,1
O3338,U0541,G0049,2023-05-24,2
O3339,U0573,G0045,2023-07-12,1
O3340,U0250,G0041,2023-06-29,1
O3341,U0857,E0044,2023-02-07,4
O3342,U0573,E0011,2023-08-14,3
O3343,U0206,G0110,2023-12-14,4
O3344,U0887,G0049,2023-01-12,2
O3345,U0845,E0019,2023-02-26,2
O3346,U0066,M0063,2023-05-17,4
O3347,U0759,G0045,2023-11-15,4
O3348,U0502,F0116,2023-09-26,1
O3349,U0315,G0097,2023-02-21,4
O3350,U0379,E0019,2023-09-21,3
O3351,U0912,F0106,2023-09-12,1
O3352,U0883,M0017,2023-11-15,3
O3353,U0037,M0002,2023-03-08,2
O3354,U0399,G0065,2023-04-03,4
O3355,U0946,M0123,2023-02-18,3
O3356,U0379,E0021,2023-11-25,2
O3357,U0717,G0087,2023-08-27,1
O3358,U0179,E0076,2023-04-23,2
O3359,U0441,F0096,2023-07-21,1
O3360,U0284,G0081,2023-02-19,3
O3361,U0686,F0031,2023-07-07,4
O3362,U0215,E0113,2023-12-04,2
O3363,U0660,F0039,2023-08-16,1
O3364,U0273,E0058,2023-03-04,3
O3365,U0862,G0046,2023-03-27,2
O3366,U0032,G0053,2023-12-30,4
O3367,U0815,M0079,2023-02-06,3
O3368,U0765,M0114,2023-10-19,1
O3369,U0380,E0070,2023-04-30,2
O3370,U0472,M0112,2023-06-17,1
O3371,U0410,M0112,2023-07-31,4
O3372,U0055,F0088,2023-06-06,1
O3373,U0696,F0035,2023-07-10,2
O3374,U0154,G0118,2023-11-22,3
O3375,U0265,F0067,2023-07-21,1
O3376,U0634,M0123,2023-02-12,1
O3377,U0692,G0078,2023-10-12,3
O3378,U0261,M0023,2023-07-07,2
O3379,U0316,E0070,2023-06-23,1
O3380,U0373,M0094,2023-02-15,2
O3381,U0514,G0020,2023-12-13,2
O3382,U0721,E0088,2023-06-09,3
O3383,U0069,G0106,2023-02-06,3
O3384,U0689,G0084,2023-12-10,1
O3385,U0221,G0014,2023-03-24,1
O3386,U0614,G0125,2023-08-07,2
O3387,U0298,G0066,2023-08-17,2
O3388,U0739,M0113,2023-11-06,3
O3389,U0957,G0099,2023-08-01,2
O3390,U0547,E0009,2023-05-25,2
O3391,U0710,M0068,2023-08-15,2
O3392,U0506,F0058,2023-06-18,2
O3393,U0349,M0075,2023-08-23,4
O3394,U0335,F0085,2023-01-27,2
O3395,U0846,E0041,2023-05-18,3
O3396,U0665,M0124,2023-05-21,4
O3397,U0850,F0008,2023-11-08,4
O3398,U0286,M0096,2023-06-22,1
O3399,U0960,G0059,2023-02-26,2
O3400,U0111,M0033,2023-03-11,2
O3401,U0370,G0100,2023-12-13,1
O3402,U0298,M0046,2023-07-21,3
O3403,U0037,G0118,2023-04-02,4
O3404,U0629,M0072,2023-08-15,1
O3405,U0070,E0085,2023-09-26,3
O3406,U0930,E0099,2023-12-14,2
O3407,U0717,M0029,2023-11-12,4
O3408,U0803,G0017,2023-02-06,3
O3409,U0673,F0121,2023-12-17,4
O3410,U0832,G0100,2023-12-24,3
O3411,U0537,F0013,2023-01-23,3
O3412,U0976,G0042,2023-07-07,2
O3413,U0974,E0039,2023-02-16,3
O3414,U0707,M0087,2023-07-29,2
O3415,U0141,G0037,2023-10-08,3
O3416,U0084,M0090,2023-09-21,3
O3417,U0069,F0017,2023-12-04,2
O3418,U0983,G0086,2023-09-04,4
O3419,U0572,G0031,2023-12-16,4
O3420,U0795,M0106,2023-01-03,2
O3421,U0641,E0005,2023-10-01,1
O3422,U0054,M0105,2023-10-13,4
O3423,U0820,E0095,2023-07-18,3
O3424,U0156,F0024,2023-09-01,3
O3425,U0940,G0017,2023-12-03,1
O3426,U0006,G0025,2023-10-22,3
O3427,U0781,M0003,2023-11-18,2
O3428,U0927,G0054,2023-03-24,3
O3429,U0955,E0076,2023-05-14,2
O3430,U0443,G0019,2023-06-25,1
O3431,U0887,E0084,2023-09-05,1
O3432,U0803,F0009,2023-12-03,3
O3433,U0732,G0036,2023-03-11,2
O3434,U0343,M0028,2023-10-10,4
O3435,U0184,M0004,2023-02-23,3
O3436,U0590,F0031,2023-10-04,3
O3437,U0587,M0061,2023-04-30,1
O3438,U0376,M0064,2023-06-25,2
O3439,U0776,G0089,2023-06-01,1
O3440,U0174,F0055,2023-12-08,3
O3441,U0592,G0024,2023-07-16,4
O3442,U0386,E0124,2023-03-26,4
O3443,U0202,E0115,2023-04-30,4
O3444,U0769,F0095,2023-03-02,1
O3445,U0024,E0104,2023-07-27,2
O3446,U0877,E0095,2023-04-04,2
O3447,U0248,E0125,2023-04-17,1
O3448,U0046,F0103,2023-03-25,1
O3449,U0172,E0081,2023-10-29,4
O3450,U0619,F0117,2023-07-25,4
O3451,U0885,G0013,2023-07-04,2
O3452,U0733,F0124,2023-12-08,1
O3453,U0371,E0047,2023-04-05,2
O3454,U0626,E0038,2023-03-03,2
O3455,U0488,F0047,2023-04-21,4
O3456,U0520,M0105,2023-06-06,3
O3457,U0395,G0072,2023-10-03,3
O3458,U0123,G0034,2023-08-04,1
O3459,U0375,E0052,2023-12-22,3
O3460,U0262,E0084,2023-10-02,2
O3461,U0979,E0107,2023-07-07,4
O3462,U0518,G0047,2023-05-06,4
O3463,U0802,F0010,2023-01-17,2
O3464,U0112,E0004,2023-10-31,4
O3465,U0481,F0044,2023-01-07,2
O3466,U0687,E0014,2023-04-20,1
O3467,U0598,M0031,2023-05-28,2
O3468,U0546,F0070,2023-03-20,2
O3469,U0401,E0069,2023-05-07,2
O3470,U0697,E0016,2023-07-20,3
O3471,U0238,M0077,2023-11-23,2
O3472,U0881,F0054,2023-02-19,4
O3473,U0838,E0109,2023-10-10,3
O3474,U0913,M0073,2023-05-17,3
O3475,U0674,M0075,2023-06-03,3
O3476,U0052,M0125,2023-09-21,2
O3477,U0657,G0079,2023-06-29,2
O3478,U0077,E0061,2023-04-06,1
O3479,U0336,G0024,2023-01-02,3
O3480,U0926,G0083,2023-12-23,4
O3481,U0868,F0039,2023-11-26,1
O3482,U0174,G0011,2023-08-14,3
O3483,U0464,F0099,2023-09-25,4
O3484,U0807,M0071,2023-01-25,2
O3485,U0058,G0056,2023-11-28,1
O3486,U0201,F0034,2023-03-21,4
O3487,U0431,F0012,2023-08-02,3
O3488,U0011,G0017,2023-04-07,3
O3489,U0495,F0113,2023-08-28,2
O3490,U0277,G0052,2023-02-23,3
O3491,U0761,E0107,2023-02-23,4
O3492,U0957,F0062,2023-02-08,2
O3493,U0832,M0017,2023-05-12,2
O3494,U0554,E0057,2023-06-17,3
O3495,U0411,E0073,2023-08-07,1
O3496,U0254,M0125,2023-10-30,3
O3497,U0457,G0062,2023-01-13,3
O3498,U0201,M0040,2023-05-05,3
O3499,U0155,M0068,2023-05-06,3
O3500,U0429,M0090,2023-02-18,4
O3501,U0123,G0035,2023-03-19,1
O3502,U0936,G0063,2023-04-13,1
O3503,U0928,F0105,2023-11-20,2
O3504,U0168,E0024,2023-07-20,4
O3505,U0985,E0031,2023-03-24,1
O3506,U0300,M0120,2023-10-25,4
O3507,U0475,E0018,2023-10-31,1
O3508,U0904,M0021,2023-04-18,4
O3509,U0756,M0121,2023-09-18,2
O3510,U0829,M0050,2023-09-08,2
O3511,U0470,M0049,2023-07-25,4
O3512,U0722,G0082,2023-02-23,2
O3513,U0086,M0107,2023-05-24,4
O3514,U0866,E0105,2023-10-28,1
O3515,U0567,M0092,2023-12-25,4
O3516,U0977,M0011,2023-04-26,1
O3517,U0859,F0075,2023-09-26,1
O3518,U0316,M0024,2023-11-15,2
O3519,U0192,F0052,2023-04-13,3
O3520,U0965,E0004,2023-05-22,3
O3521,U0492,G0018,2023-05-05,1
O3522,U0586,M0096,2023-07-07,4
O3523,U0850,F0065,2023-12-28,2
O3524,U0348,G0070,2023-05-26,4
O3525,U0847,G0091,2023-12-15,1
O3526,U0797,M0091,2023-11-23,1
O3527,U0655,F0064,2023-02-19,4
O3528,U0567,F0080,2023-06-13,1
O3529,U0829,G0115,2023-06-05,3
O3530,U0854,M0038,2023-01-23,3
O3531,U0928,E0071,2023-12-22,1
O3532,U0426,F0079,2023-10-20,1
O3533,U0457,F0047,2023-12-24,1
O3534,U0379,F0054,2023-12-23,1
O3535,U0400,E0125,2023-09-23,3
O3536,U0373,G0087,2023-08-07,1
O3537,U0400,M0011,2023-01-12,4
O3538,U0920,E0102,2023-03-08,1
O3539,U0641,M0033,2023-03-06,2
O3540,U0904,F0101,2023-04-15,2
O3541,U0248,E0034,2023-01-16,1
O3542,U0222,M0072,2023-10-25,2
O3543,U0870,E0058,2023-02-07,2
O3544,U0492,E0088,2023-07-01,4
O3545,U0137,G0075,2023-09-02,3
O3546,U0900,F0103,2023-11-05,3
O3547,U0614,E0121,2023-09-16,2
O3548,U0272,F0010,2023-10-23,2
O3549,U0045,E0058,2023-08-08,4
O3550,U0993,G0116,2023-08-25,3
O3551,U0257,E0060,2023-04-04,1
O3552,U0269,F0082,2023-12-23,4
O3553,U0143,F0067,2023-09-15,3
O3554,U0500,M0122,2023-08-02,2
O3555,U0347,G0062,2023-06-03,4
O3556,U0470,E0056,2023-04-18,3
O3557,U0365,F0052,2023-11-24,2
O3558,U0790,F0095,2023-05-30,2
O3559,U0702,F0039,2023-10-21,1
O3560,U0197,E0123,2023-06-26,1
O3561,U0798,E0071,2023-03-18,4
O3562,U0934,M0085,2023-07-10,3
O3563,U0610,F0066,2023-09-19,1
O3564,U0943,M0071,2023-09-16,1
O3565,U0712,F0036,2023-04-04,2
O3566,U0281,G0098,2023-08-12,3
O3567,U0336,G0112,2023-11-19,1
O3568,U0492,M0066,2023-05-11,4
O3569,U0215,M0080,2023-01-31,2
O3570,U0475,G0025,2023-11-16,3
O3571,U0588,M0063,2023-03-07,3
O3572,U0496,M0111,2023-07-21,4
O3573,U0712,G0058,2023-07-05,3
O3574,U0843,M0112,2023-09-14,4
O3575,U0750,M0014,2023-01-14,1
O3576,U0732,E0025,2023-06-16,2
O3577,U0023,F0053,2023-02-27,4
O3578,U0208,M0039,2023-08-05,3
O3579,U0457,G0071,2023-09-04,2
O3580,U0157,F0116,2023-04-22,1
O3581,U0950,G0017,2023-10-17,3
O3582,U0875,E0028,2023-03-29,4
O3583,U0313,E0103,2023-11-01,2
O3584,U0140,F0047,2023-10-01,2
O3585,U0247,M0094,2023-08-19,2
O3586,U0544,G0057,2023-12-15,3
O3587,U0297,G0122,2023-03-10,1
O3588,U0578,E0105,2023-05-23,3
O3589,U0343,E0085,2023-10-19,2
O3590,U0605,F0070,2023-02-07,1
O3591,U0820,G0009,2023-01-01,4
O3592,U0680,M0069,2023-11-12,1
O3593,U0571,E0051,2023-02-19,4
O3594,U0023,G0008,2023-07-19,2
O3595,U0698,E0087,2023-03-02,1
O3596,U0971,F0085,2023-12-21,2
O3597,U0131,F0105,2023-05-31,4
O3598,U0459,E0111,2023-07-26,3
O3599,U0325,E0116,2023-09-15,3
O3600,U0795,G0025,2023-07-06,4
O3601,U0887,M0083,2023-10-21,1
O3602,U0581,G0102,2023-10-25,4
O3603,U0602,M0123,2023-01-10,3
O3604,U0669,G0018,2023-02-02,1
O3605,U0391,M0063,2023-04-11,1
O3606,U0868,M0047,2023-08-09,2
O3607,U0104,F0023,2023-02-11,3
O3608,U0785,G0061,2023-07-03,2
O3609,U0343,M0104,2023-08-08,3
O3610,U0226,F0101,2023-10-10,3
O3611,U0778,M0052,2023-05-24,3
O3612,U0539,F0045,2023-10-13,4
O3613,U0074,M0088,2023-01-29,1
O3614,U0701,F0007,2023-10-15,2
O3615,U0313,G0047,2023-10-19,2
O3616,U0036,M0007,2023-10-19,4
O3617,U0208,G0103,2023-03-30,4
O3618,U0635,M0048,2023-09-02,1
O3619,U0738,E0125,2023-08-28,4
O3620,U0463,F0005,2023-04-23,3
O3621,U0727,E0059,2023-09-13,4
O3622,U0803,M0063,2023-08-20,4
O3623,U0155,G0017,2023-09-14,1
O3624,U0057,G0095,2023-09-04,2
O3625,U0968,E0063,2023-09-26,1
O3626,U0245,G0013,2023-12-17,3
O3627,U0785,F0112,2023-11-26,4
O3628,U0915,E0120,2023-04-06,3
O3629,U0376,E0090,2023-12-18,2
O3630,U0380,M0019,2023-09-22,1
O3631,U0870,F0004,2023-08-02,2
O3632,U0436,E0050,2023-12-04,1
O3633,U0052,E0014,2023-01-04,3
O3634,U0714,F0118,2023-05-14,1
O3635,U0920,E0005,2023-08-05,2
O3636,U0725,E0067,2023-12-18,4
O3637,U0774,E0102,2023-02-11,3
O3638,U0518,G0063,2023-06-04,2
O3639,U0209,G0116,2023-09-10,1
O3640,U0186,M0054,2023-05-09,2
O3641,U0462,G0049,2023-11-25,4
O3642,U0683,E0081,2023-04-22,4
O3643,U0011,F0065,2023-01-12,2
O3644,U0458,M0012,2023-07-23,2
O3645,U0046,M0036,2023-07-20,4
O3646,U0415,G0089,2023-09-21,2
O3647,U0202,E0118,2023-03-05,2
O3648,U0365,F0018,2023-09-27,1
O3649,U0571,F0031,2023-05-12,2
O3650,U0072,F0067,2023-01-01,4
O3651,U0221,M0084,2023-05-05,4
O3652,U0261,M0005,2023-05-23,4
O3653,U0414,E0061,2023-10-30,2
O3654,U0536,E0087,2023-02-04,4
O3655,U0364,F0036,2023-05-04,1
O3656,U0535,E0086,2023-08-23,4
O3657,U0262,F0082,2023-11-15,3
O3658,U0797,E0003,2023-02-07,2
O3659,U0320,G0044,2023-01-05,1
O3660,U0416,F0093,2023-07-28,1
O3661,U0352,F0125,2023-07-24,1
O3662,U0985,G0095,2023-08-06,3
O3663,U0698,G0003,2023-01-03,2
O3664,U0681,M0055,2023-03-12,4
O3665,U0308,M0108,2023-07-20,4
O3666,U0847,F0105,2023-10-19,2
O3667,U0614,G0018,2023-03-15,2
O3668,U0333,M0043,2023-01-05,1
O3669,U0241,M0085,2023-08-02,2
O3670,U0968,M0059,2023-09-30,3
O3671,U0509,G0076,2023-07-10,2
O3672,U0953,G0023,2023-08-02,1
O3673,U0793,M0092,2023-03-23,1
O3674,U0166,G0094,2023-12-11,1
O3675,U0364,E0094,2023-02-12,1
O3676,U0118,F0038,2023-01-23,3
O3677,U0443,E0064,2023-01-17,4
O3678,U0548,M0085,2023-02-04,2
O3679,U0808,G0038,2023-06-28,4
O3680,U0448,G0093,2023-05-02,2
O3681,U0533,M0102,2023-08-12,1
O3682,U0248,G0049,2023-11-15,2
O3683,U0748,F0037,2023-07-22,3
O3684,U0302,E0099,2023-08-10,4
O3685,U0754,G0100,2023-03-10,2
O3686,U0513,E0094,2023-10-20,2
O3687,U0370,M0042,2023-11-27,4
O3688,U0387,G0111,2023-02-03,2
O3689,U0069,G0022,2023-12-18,4
O3690,U0604,M0017,2023-02-01,1
O3691,U0024,F0017,2023-04-17,1
O3692,U0150,F0112,2023-06-28,2
O3693,U0925,F0018,2023-10-03,3
O3694,U0439,E0055,2023-10-27,1
O3695,U0025,E0123,2023-11-10,4
O3696,U0493,F0001,2023-11-10,1
O3697,U0375,F0001,2023-06-05,4
O3698,U0040,M0051,2023-03-03,2
O3699,U0990,G0036,2023-12-07,2
O3700,U0968,E0121,2023-02-19,3
O3701,U0587,G0003,2023-02-05,2
O3702,U0871,E0068,2023-04-10,4
O3703,U0219,E0105,2023-07-13,1
O3704,U0373,M0037,2023-04-20,1
O3705,U0270,M0076,2023-06-11,3
O3706,U0675,M0110,2023-05-09,4
O3707,U0067,G0086,2023-03-09,4
O3708,U0724,E0052,2023-02-22,4
O3709,U0214,G0105,2023-11-16,4
O3710,U0383,F0019,2023-03-03,2
O3711,U0565,M0066,2023-02-21,4
O3712,U0983,M0101,2023-03-06,2
O3713,U0456,M0111,2023-06-12,1
O3714,U0899,G0054,2023-12-16,4
O3715,U0442,E0062,2023-11-23,2
O3716,U0170,G0115,2023-04-23,2
O3717,U0344,E0015,2023-12-04,2
O3718,U0794,F0085,2023-09-02,1
O3719,U0816,G0095,2023-03-21,2
O3720,U0704,E0003,2023-06-10,1
O3721,U0559,M0001,2023-01-26,1
O3722,U0975,E0110,2023-06-03,1
O3723,U0954,M0096,2023-08-13,3
O3724,U0630,E0055,2023-05-13,2
O3725,U0943,F0019,2023-07-29,2
O3726,U0440,F0043,2023-11-21,3
O3727,U0460,G0114,2023-06-29,2
O3728,U0984,E0053,2023-11-25,2
O3729,U0995,F0068,2023-01-15,2
O3730,U0357,F0028,2023-06-30,2
O3731,U0871,F0104,2023-01-21,4
O3732,U0459,F0056,2023-09-01,2
O3733,U0403,M0035,2023-07-05,4
O3734,U0796,E0062,2023-01-22,1
O3735,U0165,G0028,2023-04-14,3
O3736,U0880,M0105,2023-08-20,1
O3737,U0693,G0060,2023-07-03,1
O3738,U0865,G0030,2023-05-23,1
O3739,U0462,G0093,2023-09-24,1
O3740,U0401,E0096,2023-12-23,2
O3741,U0680,G0092,2023-01-27,4
O3742,U0104,E0118,2023-01-31,3
O3743,U0671,F0021,2023-07-29,2
O3744,U0022,E0009,2023-11-25,2
O3745,U0638,M0043,2023-08-07,1
O3746,U0452,G0050,2023-02-26,1
O3747,U0682,M0065,2023-04-24,1
O3748,U0454,M0094,2023-07-24,4
O3749,U0322,M0032,2023-06-19,2
O3750,U0064,G0028,2023-03-27,3
O3751,U0679,G0041,2023-06-16,4
O3752,U0134,M0057,2023-03-30,1
O3753,U0074,M0073,2023-07-07,4
O3754,U0715,E0119,2023-01-19,4
O3755,U0387,E0025,2023-05-10,3
O3756,U0182,M0114,2023-04-10,1
O3757,U0877,M0032,2023-01-17,2
O3758,U0781,M0107,2023-04-26,2
O3759,U0215,G0047,2023-03-01,1
O3760,U0241,E0106,2023-01-28,2
O3761,U0921,E0072,2023-08-19,3
O3762,U0577,M0109,2023-11-28,3
O3763,U0881,M0101,2023-02-15,4
O3764,U0494,G0053,2023-04-04,2
O3765,U0738,E0122,2023-07-05,3
O3766,U0383,M0080,2023-07-06,3
O3767,U0938,G0116,2023-04-18,3
O3768,U0630,F0089,2023-10-03,2
O3769,U0018,E0116,2023-12-13,2
O3770,U0689,E0009,2023-07-06,4
O3771,U0588,E0068,2023-10-06,1
O3772,U0896,M0121,2023-05-02,1
O3773,U0400,G0004,2023-01-17,2
O3774,U0021,F0041,2023-11-19,1
O3775,U0208,M0054,2023-09-27,2
O3776,U0198,E0052,2023-10-01,3
O3777,U0048,M0008,2023-01-20,1
O3778,U0588,M0038,2023-01-04,4
O3779,U0997,E0085,2023-04-24,1
O3780,U0667,M0047,2023-06-16,4
O3781,U0073,E0009,2023-10-01,3
O3782,U0104,G0113,2023-08-15,3
O3783,U0706,E0090,2023-07-17,4
O3784,U0065,F0028,2023-07-12,2
O3785,U0689,M0035,2023-12-10,1
O3786,U0410,F0017,2023-03-12,4
O3787,U0644,M0002,2023-02-13,4
O3788,U0689,E0111,2023-04-22,3
O3789,U0209,E0073,2023-08-16,1
O3790,U0111,M0083,2023-10-18,2
O3791,U0177,M0014,2023-08-31,2
O3792,U0878,F0040,2023-11-23,2
O3793,U0564,M0074,2023-12-08,1
O3794,U0845,M0025,2023-10-13,4
O3795,U0574,F0106,2023-02-11,1
O3796,U0396,F0118,2023-11-02,1
O3797,U0573,G0077,2023-06-16,1
O3798,U0486,F0101,2023-05-13,3
O3799,U0034,E0066,2023-07-03,1
O3800,U0343,F0071,2023-05-30,2
O3801,U0576,F0076,2023-04-06,2
O3802,U0449,F0013,2023-02-15,2
O3803,U0569,M0037,2023-10-05,3
O3804,U0596,E0071,2023-10-21,1
O3805,U0202,M0058,2023-05-14,1
O3806,U0153,E0125,2023-08-14,3
O3807,U0661,F0069,2023-02-26,2
O3808,U0161,M0085,2023-06-25,3
O3809,U0363,G0065,2023-08-29,1
O3810,U0831,F0027,2023-07-25,4
O3811,U0019,F0038,2023-07-02,2
O3812,U0565,G0038,2023-04-17,4
O3813,U0026,F0066,2023-06-04,1
O3814,U0529,G0039,2023-02-04,4
O3815,U0803,E0077,2023-08-25,3
O3816,U0971,E0057,2023-05-02,1
O3817,U0928,M0027,2023-11-22,4
O3818,U0098,G0020,2023-03-21,2
O3819,U0100,F0075,2023-02-08,1
O3820,U0910,F0109,2023-07-21,3
O3821,U0188,E0078,2023-03-29,1
O3822,U0988,F0101,2023-10-27,4
O3823,U0238,M0108,2023-05-04,4
O3824,U0655,F0031,2023-06-03,3
O3825,U0951,E0020,2023-03-26,1
O3826,U0248,M0078,2023-11-28,3
O3827,U0284,E0050,2023-10-24,1
O3828,U0251,F0026,2023-02-07,4
O3829,U0278,F0113,2023-02-26,2
O3830,U0857,E0059,2023-11-13,3
O3831,U0534,G0017,2023-04-07,1
O3832,U0648,M0021,2023-11-06,3
O3833,U0398,G0058,2023-11-16,3
O3834,U0327,M0055,2023-08-22,1
O3835,U0902,M0117,2023-07-04,2
O3836,U0366,E0037,2023-03-17,4
O3837,U0593,G0039,2023-02-24,1
O3838,U0573,M0065,2023-03-18,4
O3839,U0826,F0110,2023-03-07,4
O3840,U0495,G0053,2023-09-23,1
O3841,U0598,F0017,2023-12-27,4
O3842,U0150,M0027,2023-06-20,3
O3843,U0507,G0074,2023-09-07,3
O3844,U0374,M0034,2023-02-03,3
O3845,U0082,E0051,2023-05-31,3
O3846,U0415,M0070,2023-08-23,1
O3847,U0393,G0007,2023-03-22,3
O3848,U0136,E0068,2023-09-29,4
O3849,U0015,M0008,2023-06-11,2
O3850,U0093,M0061,2023-04-14,2
O3851,U0982,M0015,2023-11-20,3
O3852,U0380,E0064,2023-03-12,2
O3853,U0297,E0089,2023-05-05,3
O3854,U0211,E0048,2023-04-17,4
O3855,U0603,E0090,2023-07-11,1
O3856,U0644,G0021,2023-10-11,4
O3857,U0446,F0096,2023-12-13,2
O3858,U0673,E0061,2023-06-01,2
O3859,U0823,M0044,2023-03-06,1
O3860,U0181,G0004,2023-04-10,1
O3861,U0766,G0086,2023-11-17,2
O3862,U0694,M0097,2023-04-16,2
O3863,U0656,E0030,2023-08-14,4
O3864,U0919,M0082,2023-01-15,4
O3865,U0667,F0087,2023-12-21,1
O3866,U0663,M0030,2023-11-22,3
O3867,U0956,E0008,2023-03-16,2
O3868,U0026,G0045,2023-05-31,3
O3869,U0440,M0020,2023-08-11,1
O3870,U0004,M0002,2023-06-15,2
O3871,U0017,G0012,2023-09-25,2
O3872,U0940,G0003,2023-03-25,1
O3873,U0453,M0009,2023-04-19,3
O3874,U0036,F0077,2023-05-13,4
O3875,U0519,E0060,2023-03-20,2
O3876,U0543,M0056,2023-12-09,3
O3877,U0369,E0032,2023-03-30,3
O3878,U0629,G0077,2023-09-25,1
O3879,U0428,M0122,2023-06-22,2
O3880,U0812,F0074,2023-08-31,3
O3881,U0710,M0107,2023-10-06,3
O3882,U0964,G0032,2023-08-20,1
O3883,U0106,E0052,2023-04-19,3
O3884,U0835,F0034,2023-08-20,4
O3885,U0498,F0062,2023-09-30,2
O3886,U0536,E0055,2023-02-17,2
O3887,U0732,M0089,2023-09-14,1
O3888,U0286,F0055,2023-02-28,4
O3889,U0408,F0015,2023-10-11,2
O3890,U0198,F0058,2023-09-08,2
O3891,U0226,E0066,2023-06-29,2
O3892,U0832,E0121,2023-04-17,3
O3893,U0015,F0039,2023-11-23,2
O3894,U0408,G0010,2023-09-09,2
O3895,U0202,M0108,2023-01-31,1
O3896,U0106,F0026,2023-11-12,4
O3897,U0722,E0009,2023-02-17,1
O3898,U0048,M0013,2023-07-11,2
O3899,U0103,F0112,2023-09-23,4
O3900,U0707,M0035,2023-01-28,2
O3901,U0623,M0115,2023-07-28,3
O3902,U0565,F0047,2023-04-10,2
O3903,U0210,F0025,2023-06-05,4
O3904,U0852,M0001,2023-05-16,2
O3905,U0812,G0023,2023-04-26,1
O3906,U0376,M0108,2023-04-03,1
O3907,U0604,E0075,2023-04-15,1
O3908,U0226,F0075,2023-02-23,4
O3909,U0453,G0119,2023-11-01,2
O3910,U0054,E0014,2023-09-09,4
O3911,U0079,G0012,2023-10-31,4
O3912,U0700,M0075,2023-09-23,4
O3913,U0433,E0115,2023-12-12,3
O3914,U0139,F0029,2023-03-03,3
O3915,U0334,M0006,2023-05-12,1
O3916,U0133,E0077,2023-11-07,4
O3917,U0916,M0062,2023-05-17,2
O3918,U0811,E0045,2023-12-30,4
O3919,U0726,M0032,2023-01-28,3
O3920,U0346,M0112,2023-01-16,2
O3921,U0982,M0092,2023-06-07,1
O3922,U0839,F0086,2023-10-31,1
O3923,U0908,F0085,2023-08-05,2
O3924,U0918,E0061,2023-08-31,1
O3925,U0775,E0068,2023-11-22,3
O3926,U0484,G0115,2023-03-05,2
O3927,U0445,F0122,2023-08-04,3
O3928,U0370,E0005,2023-12-13,2
O3929,U0102,M0035,2023-12-07,3
O3930,U0319,G0121,2023-12-25,4
O3931,U0712,G0105,2023-12-29,2
O3932,U0614,M0031,2023-07-04,2
O3933,U0092,M0071,2023-04-07,3
O3934,U0127,E0119,2023-04-13,3
O3935,U0904,F0104,2023-02-18,3
O3936,U0411,F0063,2023-11-12,2
O3937,U0055,E0082,2023-10-09,3
O3938,U0508,E0011,2023-02-16,4
O3939,U0745,G0098,2023-01-31,2
O3940,U0011,E0012,2023-05-28,3
O3941,U0262,F0058,2023-12-20,1
O3942,U0333,M0109,2023-06-22,2
O3943,U0570,E0015,2023-10-28,1
O3944,U0763,F0089,2023-01-21,4
O3945,U0470,M0116,2023-11-28,4
O3946,U0099,G0091,2023-12-13,4
O3947,U0973,F0053,2023-12-18,2
O3948,U0731,G0075,2023-03-23,4
O3949,U0918,G0018,2023-05-19,2
O3950,U0872,E0028,2023-07-22,2
O3951,U0838,M0014,2023-05-18,2
O3952,U0836,E0105,2023-10-09,3
O3953,U0072,G0036,2023-05-11,2
O3954,U0945,G0111,2023-10-19,2
O3955,U0674,G0012,2023-08-04,4
O3956,U0386,G0075,2023-05-10,1
O3957,U0956,M0004,2023-06-14,3
O3958,U0610,E0053,2023-01-14,2
O3959,U0187,G0100,2023-09-04,4
O3960,U0139,E0008,2023-11-30,1
O3961,U0395,G0120,2023-08-27,2
O3962,U0491,F0066,2023-11-02,4
O3963,U0986,M0026,2023-10-17,4
O3964,U0872,G0019,2023-07-25,3
O3965,U0425,F0006,2023-09-12,3
O3966,U0405,M0007,2023-03-15,3
O3967,U0637,F0048,2023-03-01,4
O3968,U0696,G0100,2023-02-01,3
O3969,U0226,M0001,2023-01-03,4
O3970,U0727,G0091,2023-03-29,1
O3971,U0377,G0003,2023-08-07,1
O3972,U0389,M0064,2023-09-04,2
O3973,U0544,F0092,2023-03-19,4
O3974,U0007,E0062,2023-12-02,4
O3975,U0804,F0087,2023-05-01,4
O3976,U0475,G0037,2023-06-05,2
O3977,U0272,G0115,2023-05-15,1
O3978,U0062,F0058,2023-08-29,1
O3979,U0470,F0067,2023-10-18,4
O3980,U0756,F0112,2023-10-04,1
O3981,U0102,E0008,2023-02-13,4
O3982,U0885,G0065,2023-05-31,4
O3983,U0288,G0045,2023-05-23,4
O3984,U0877,F0072,2023-09-19,4
O3985,U0444,G0011,2023-02-24,3
O3986,U0942,F0073,2023-01-31,2
O3987,U0630,F0100,2023-06-18,2
O3988,U0206,F0109,2023-07-04,2
O3989,U0336,F0101,2023-06-10,3
